source_id,hotel_stars,traveler_type,extracted_aspect,sentiment
209210725583f2a6bd0e3bd72112167b,4,Business,receptionist,NEGATIVE
be9d7bdd0a347680166dc85ce4d4765c,4,Business,ventilation,NEGATIVE
be9d7bdd0a347680166dc85ce4d4765c,4,Business,elevator,NEGATIVE
be9d7bdd0a347680166dc85ce4d4765c,4,Business,parking,NEGATIVE
cc2b74ccb214571cc69bce3e48ac9269,4,Business,noise,NEGATIVE
cf8cc3cbeaf693e18be1349c0e57064b,4,Business,room,NEUTRAL
7a132b2c6d9f295680f5eed0d2d61e59,4,Business,windows,NEGATIVE
7a132b2c6d9f295680f5eed0d2d61e59,4,Business,air conditioning,POSITIVE
7a132b2c6d9f295680f5eed0d2d61e59,4,Business,air,NEUTRAL
ce4289599703b4b0200dc6334019efc2,4,Business,reception,NEUTRAL
ce4289599703b4b0200dc6334019efc2,4,Business,breakfast,NEGATIVE
ce4289599703b4b0200dc6334019efc2,4,Business,lunch,NEGATIVE
7a132b2c6d9f295680f5eed0d2d61e59,4,Business,repairs,NEGATIVE
4e7c4a613fe0affa7d0d38a82bf50a9b,4,Business,room,NEGATIVE
4e7c4a613fe0affa7d0d38a82bf50a9b,4,Business,air conditioning,NEGATIVE
4e7c4a613fe0affa7d0d38a82bf50a9b,4,Business,coffee,NEGATIVE
af5c69736757249c8c59d30b14a53e1e,4,Business,rooms,NEGATIVE
af5c69736757249c8c59d30b14a53e1e,4,Business,beds,NEGATIVE
af5c69736757249c8c59d30b14a53e1e,4,Business,single beds,NEGATIVE
ea23048c1c3668eb3eb9e4b7b0816cbf,4,Business,pool,NEGATIVE
ea23048c1c3668eb3eb9e4b7b0816cbf,4,Business,tiles,NEGATIVE
37d1eed8042545257f8c1e9460988934,4,Business,wallpaper,NEGATIVE
37d1eed8042545257f8c1e9460988934,4,Business,socket,NEGATIVE
37d1eed8042545257f8c1e9460988934,4,Business,breakfast,NEUTRAL
59befa6a57b22c058889c1d5e44cb1ae,4,Business,bar,NEUTRAL
59befa6a57b22c058889c1d5e44cb1ae,4,Business,noise,NEGATIVE
3c2302cc1037fff924e9342539018dcc,4,Business,staff,NEGATIVE
3c2302cc1037fff924e9342539018dcc,4,Business,rooms,NEGATIVE
620c7524f5ec8b1198d35c2aeaa8f7f0,4,Business,tv,POSITIVE
4cd3b1399bb681364764435a435db6f9,4,Business,bed,NEUTRAL
a88688086733c8961ce6de696ba5da0a,4,Business,vibe,POSITIVE
a88688086733c8961ce6de696ba5da0a,4,Business,room,NEGATIVE
698fc79845f08154df6852b8b6013f35,4,Business,motorcycles,NEGATIVE
39aa6e9c4c4f6756b27dd912a7b6ee30,4,Business,air conditioning,NEGATIVE
39aa6e9c4c4f6756b27dd912a7b6ee30,4,Business,bathroom,NEGATIVE
39aa6e9c4c4f6756b27dd912a7b6ee30,4,Business,price,POSITIVE
39aa6e9c4c4f6756b27dd912a7b6ee30,4,Business,air conditioning,NEGATIVE
511d9427e60af1b786a6a4619a42ae21,4,Business,shower,NEGATIVE
511d9427e60af1b786a6a4619a42ae21,4,Business,drain,NEGATIVE
ce4289599703b4b0200dc6334019efc2,4,Business,standard rooms,NEGATIVE
2bc3fc24ea94a4e0d8e6928be1850ddc,4,Business,room,NEGATIVE
2bc3fc24ea94a4e0d8e6928be1850ddc,4,Business,temperature,NEGATIVE
2bc3fc24ea94a4e0d8e6928be1850ddc,4,Business,service,NEGATIVE
2bc3fc24ea94a4e0d8e6928be1850ddc,4,Business,cheese,NEGATIVE
2bc3fc24ea94a4e0d8e6928be1850ddc,4,Business,rolls,NEGATIVE
2bc3fc24ea94a4e0d8e6928be1850ddc,4,Business,bread,NEGATIVE
9764d075d1a6d9844c6ab3b8292486c8,4,Business,hotel,NEGATIVE
9764d075d1a6d9844c6ab3b8292486c8,4,Business,value for money,NEGATIVE
7a132b2c6d9f295680f5eed0d2d61e59,4,Business,lift,NEUTRAL
7a132b2c6d9f295680f5eed0d2d61e59,4,Business,waiting time,NEGATIVE
a923ccae8ff173139642850194dfff70,4,Business,elevators,NEGATIVE
2a1f4fd5c1ca81d051dd47637c9fa60e,4,Business,breakfast,NEGATIVE
2a1f4fd5c1ca81d051dd47637c9fa60e,4,Business,ventilation,NEGATIVE
2a1f4fd5c1ca81d051dd47637c9fa60e,4,Business,shower,NEGATIVE
a923ccae8ff173139642850194dfff70,4,Business,bar,NEUTRAL
a923ccae8ff173139642850194dfff70,4,Business,roof,NEUTRAL
627fabc2654651c4bee045132f475352,4,Business,rooms,NEGATIVE
627fabc2654651c4bee045132f475352,4,Business,decor,NEGATIVE
627fabc2654651c4bee045132f475352,4,Business,breakfast,NEUTRAL
7a132b2c6d9f295680f5eed0d2d61e59,4,Business,water,NEUTRAL
02a83d8237a1893f0cd6862ad0d3bd92,4,Business,air conditioning,NEGATIVE
02a83d8237a1893f0cd6862ad0d3bd92,4,Business,menu,NEUTRAL
02a83d8237a1893f0cd6862ad0d3bd92,4,Business,colors,POSITIVE
876f61e6b522305a800010f802534428,4,Business,breakfast,NEUTRAL
876f61e6b522305a800010f802534428,4,Business,meal,NEUTRAL
876f61e6b522305a800010f802534428,4,Business,reception person,NEGATIVE
cc2b74ccb214571cc69bce3e48ac9269,4,Business,room decor,NEUTRAL
cc2b74ccb214571cc69bce3e48ac9269,4,Business,spaces,NEGATIVE
c88f2c84872b939d6ce1f2b3d5d0b5fd,4,Business,water,NEUTRAL
7a132b2c6d9f295680f5eed0d2d61e59,4,Business,parking,NEUTRAL
7a132b2c6d9f295680f5eed0d2d61e59,4,Business,price,NEGATIVE
7a132b2c6d9f295680f5eed0d2d61e59,4,Business,accommodation,NEUTRAL
7a132b2c6d9f295680f5eed0d2d61e59,4,Business,windows,NEGATIVE
1736494717cf9b4e78c66f2879a3618a,4,Business,water,NEUTRAL
7a132b2c6d9f295680f5eed0d2d61e59,4,Business,outlets,NEGATIVE
7a132b2c6d9f295680f5eed0d2d61e59,4,Business,elevators,NEGATIVE
4ff1884899c3f07f411713e99ea6f54b,4,Business,windows,NEGATIVE
9228c58b4eee4b9d665244d2ed2c3287,4,Business,room,NEGATIVE
9228c58b4eee4b9d665244d2ed2c3287,4,Business,staff,NEGATIVE
9228c58b4eee4b9d665244d2ed2c3287,4,Business,food,POSITIVE
1eab8f30ad2feaed4e1c9f98016bada6,4,Business,soaps,NEGATIVE
730a917caa7716d4b4104a82e9111449,4,Business,room,NEGATIVE
730a917caa7716d4b4104a82e9111449,4,Business,courtyard,NEUTRAL
ffd099ccaca0dc57d4afc8c461636f79,4,Business,bathroom,NEUTRAL
8fca619e8348f9516f644f787aaabfaa,4,Business,breakfast,NEGATIVE
8fca619e8348f9516f644f787aaabfaa,4,Business,eggs served,NEUTRAL
8fca619e8348f9516f644f787aaabfaa,4,Business,small,NEGATIVE
8fca619e8348f9516f644f787aaabfaa,4,Business,.,NEGATIVE
14d9c5611ce5ce5b8c8c3eb41e6b7235,4,Business,garage,NEUTRAL
14d9c5611ce5ce5b8c8c3eb41e6b7235,4,Business,width,NEGATIVE
2b2bc891ab3412f0abb31c1b3bb2a833,4,Business,parking,NEUTRAL
2b2bc891ab3412f0abb31c1b3bb2a833,4,Business,underground,NEUTRAL
2b2bc891ab3412f0abb31c1b3bb2a833,4,Business,height,NEGATIVE
14d9c5611ce5ce5b8c8c3eb41e6b7235,4,Business,parking level,NEGATIVE
befc5e8b633ab50efc129ca028e6045d,4,Business,air conditioning,NEGATIVE
5464b4eeac8bd3604fd7631b961b600c,4,Business,parking garage,NEGATIVE
fa2f80ba3e3f9074ccacce5e3acf5ad2,4,Business,room,NEGATIVE
fa2f80ba3e3f9074ccacce5e3acf5ad2,4,Business,detergents,NEGATIVE
66064cb75706d6bbbaea3b051d8529c6,4,Business,beds,NEGATIVE
15d9e2e1b7ce8166690e283013d057fb,4,Business,bed,NEGATIVE
15d9e2e1b7ce8166690e283013d057fb,4,Business,pillows,NEGATIVE
e87850fa68c3e812343fc5bcbfcb65ed,4,Business,shower,NEGATIVE
e87850fa68c3e812343fc5bcbfcb65ed,4,Business,shower head,NEGATIVE
e87850fa68c3e812343fc5bcbfcb65ed,4,Business,room,NEGATIVE
e87850fa68c3e812343fc5bcbfcb65ed,4,Business,community spaces,NEGATIVE
e87850fa68c3e812343fc5bcbfcb65ed,4,Business,patio,NEUTRAL
67b1a75a2fdcb6566c686a7c9b0943e5,4,Business,fitness,NEUTRAL
67b1a75a2fdcb6566c686a7c9b0943e5,4,Business,dishes,NEGATIVE
67b1a75a2fdcb6566c686a7c9b0943e5,4,Business,continental breakfast,NEUTRAL
f787e83de729a7e0525044f846a0735a,4,Business,room,NEUTRAL
f787e83de729a7e0525044f846a0735a,4,Business,view,NEUTRAL
321b8623d5627b54616a804fd0406510,4,Business,garage,NEGATIVE
733aae49e3835bcf085df0601a06d44c,4,Business,check,NEGATIVE
d4d273f6a89863e90c7ca35a472c6d17,4,Business,wallpaper,NEGATIVE
d4d273f6a89863e90c7ca35a472c6d17,4,Business,windows,NEGATIVE
3d72ff94b094def70d901f9e073066c9,4,Business,bathroom,NEGATIVE
3d72ff94b094def70d901f9e073066c9,4,Business,bathtub,NEUTRAL
3d72ff94b094def70d901f9e073066c9,4,Business,shower,NEUTRAL
947dce3c6c7b8e3b311e7557825181d7,4,Business,colors,NEUTRAL
947dce3c6c7b8e3b311e7557825181d7,4,Business,furnishings,NEGATIVE
947dce3c6c7b8e3b311e7557825181d7,4,Business,cleanliness,NEGATIVE
4bd9c2bdb3661133cdffcc4f443452ce,4,Business,mattress,NEGATIVE
4bd9c2bdb3661133cdffcc4f443452ce,4,Business,mattress protector,NEUTRAL
88b49d28ded8a30deffd299a1d5da29e,4,Business,decor,POSITIVE
88b49d28ded8a30deffd299a1d5da29e,4,Business,comfort,POSITIVE
88b49d28ded8a30deffd299a1d5da29e,4,Business,freedom,POSITIVE
88b49d28ded8a30deffd299a1d5da29e,4,Business,location,POSITIVE
88b49d28ded8a30deffd299a1d5da29e,4,Business,food,POSITIVE
617321521f6b68984aedd72b44f33da8,4,Business,noises,NEGATIVE
ca7a20a27c423efd378001a3e69afe9f,4,Business,bars,NEUTRAL
93d78d3b78261978a125fc8965432742,4,Business,prices,NEGATIVE
93d78d3b78261978a125fc8965432742,4,Business,services,NEUTRAL
93d78d3b78261978a125fc8965432742,4,Business,breakfast,NEUTRAL
ca7a20a27c423efd378001a3e69afe9f,4,Business,bed,NEGATIVE
37c499d6f1855a7a5c3b7e783800219e,4,Business,furniture,NEGATIVE
f787e83de729a7e0525044f846a0735a,4,Business,breakfast,NEUTRAL
4fad20d50c5bb7bfc0d0a68f80bd9771,4,Business,breakfasts,NEGATIVE
075667fed7ba48f109fa8c2b02eae666,4,Business,mattresses,NEGATIVE
075667fed7ba48f109fa8c2b02eae666,4,Business,single beds,NEGATIVE
4fad20d50c5bb7bfc0d0a68f80bd9771,4,Business,location,NEGATIVE
e489f5116dccc9c05369f25cfa58c55d,4,Business,beds,NEGATIVE
e489f5116dccc9c05369f25cfa58c55d,4,Business,mattress,NEGATIVE
c2db4acaa3b5d493897b8c08952e67d2,4,Business,staff,NEGATIVE
c2db4acaa3b5d493897b8c08952e67d2,4,Business,food,NEUTRAL
baa35eaab1e26d1ebcc9144806706cbf,4,Business,bathroom,NEGATIVE
baa35eaab1e26d1ebcc9144806706cbf,4,Business,shower tray,NEGATIVE
baa35eaab1e26d1ebcc9144806706cbf,4,Business,floor,NEGATIVE
4f9c5c0217ac5a652710d71b77030c5e,4,Business,breakfast,NEUTRAL
4fad20d50c5bb7bfc0d0a68f80bd9771,4,Business,room,NEGATIVE
4fad20d50c5bb7bfc0d0a68f80bd9771,4,Business,temperature,NEUTRAL
14d9c5611ce5ce5b8c8c3eb41e6b7235,4,Business,food,POSITIVE
14d9c5611ce5ce5b8c8c3eb41e6b7235,4,Business,bread,NEGATIVE
3d72ff94b094def70d901f9e073066c9,4,Business,microwave,NEGATIVE
f7471d7971f9f45a795620ad0723fb66,4,Business,parking,NEGATIVE
f7471d7971f9f45a795620ad0723fb66,4,Business,room,NEUTRAL
dcc6996f0ea50e5216695fcbfa139303,4,Business,front desk clark,NEGATIVE
dcc6996f0ea50e5216695fcbfa139303,4,Business,hairdryer,NEGATIVE
dcc6996f0ea50e5216695fcbfa139303,4,Business,sink,NEGATIVE
dcc6996f0ea50e5216695fcbfa139303,4,Business,elevator,NEUTRAL
dcc6996f0ea50e5216695fcbfa139303,4,Business,pillows,NEGATIVE
c2db4acaa3b5d493897b8c08952e67d2,4,Business,staff service,NEGATIVE
c2db4acaa3b5d493897b8c08952e67d2,4,Business,reception,NEUTRAL
7b96a7ab2a1eb507e66aa3764abba111,4,Business,bed,NEGATIVE
4fad20d50c5bb7bfc0d0a68f80bd9771,4,Business,station,NEUTRAL
4f9c5c0217ac5a652710d71b77030c5e,4,Business,shower cabin,NEGATIVE
3d72ff94b094def70d901f9e073066c9,4,Business,kettle,NEUTRAL
3d72ff94b094def70d901f9e073066c9,4,Business,coffee sachet,NEGATIVE
3d72ff94b094def70d901f9e073066c9,4,Business,pot,NEUTRAL
3d72ff94b094def70d901f9e073066c9,4,Business,tea,NEUTRAL
3d72ff94b094def70d901f9e073066c9,4,Business,staying,POSITIVE
321b8623d5627b54616a804fd0406510,4,Business,floor,POSITIVE
1ad3c8720e18b41c61d4c9daadb1c02d,4,Business,pillows,NEGATIVE
3d72ff94b094def70d901f9e073066c9,4,Business,shampoos,NEGATIVE
3d72ff94b094def70d901f9e073066c9,4,Business,shower gels,NEGATIVE
eb85f0098611a011c65dc8ebbe1c94ef,4,Business,glasses,NEUTRAL
eb85f0098611a011c65dc8ebbe1c94ef,4,Business,bathroom,NEGATIVE
eb85f0098611a011c65dc8ebbe1c94ef,4,Business,tiles,NEGATIVE
eb85f0098611a011c65dc8ebbe1c94ef,4,Business,fittings,NEGATIVE
2ed0442bc8790d4f64a39420d5049354,4,Business,vat,NEGATIVE
f4e16888e3856328545b3a4eee0a486a,4,Business,mattress,POSITIVE
580775418281614898b2fe11efe6302f,4,Business,room,NEGATIVE
580775418281614898b2fe11efe6302f,4,Business,lighting,NEGATIVE
9baedee499f090195ad0e618d1067e99,4,Business,decor,POSITIVE
9baedee499f090195ad0e618d1067e99,4,Business,cleanliness,POSITIVE
2ed0442bc8790d4f64a39420d5049354,4,Business,water pressure,NEGATIVE
2ed0442bc8790d4f64a39420d5049354,4,Business,room,NEUTRAL
2ed0442bc8790d4f64a39420d5049354,4,Business,sink,NEUTRAL
3d72ff94b094def70d901f9e073066c9,4,Business,ventilation,NEGATIVE
3d72ff94b094def70d901f9e073066c9,4,Business,water,NEUTRAL
3d72ff94b094def70d901f9e073066c9,4,Business,bottle,NEUTRAL
2ed0442bc8790d4f64a39420d5049354,4,Business,bathroom,NEGATIVE
acb22ed14cc3a237628c8f00cba3fbf6,4,Business,booking,NEUTRAL
67373dfa3b238e845930f6bfc07a709f,4,Business,room,NEGATIVE
67373dfa3b238e845930f6bfc07a709f,4,Business,air conditioning,NEGATIVE
67373dfa3b238e845930f6bfc07a709f,4,Business,price,NEGATIVE
4544a55012d356da37d8d0bf2473292d,4,Business,parking,NEGATIVE
4544a55012d356da37d8d0bf2473292d,4,Business,elevator,NEGATIVE
4544a55012d356da37d8d0bf2473292d,4,Business,stay,NEGATIVE
ea23048c1c3668eb3eb9e4b7b0816cbf,4,Business,hotel,NEUTRAL
ea23048c1c3668eb3eb9e4b7b0816cbf,4,Business,pillows,NEUTRAL
3eb9777d430dc41318ce597188061ec4,4,Business,elevator,NEGATIVE
7e21efcf4ab6da492e4d032005dfa322,4,Business,cleaning staff,NEGATIVE
7e21efcf4ab6da492e4d032005dfa322,4,Business,ceiling,NEGATIVE
7e21efcf4ab6da492e4d032005dfa322,4,Business,room,NEGATIVE
35ba3114da80a814a7f25de1357c8889,4,Business,parking,NEGATIVE
35ba3114da80a814a7f25de1357c8889,4,Business,service,NEGATIVE
b9e1b1dc6202d0ae0dabb6c6aa850072,4,Business,air conditioning,NEGATIVE
b9e1b1dc6202d0ae0dabb6c6aa850072,4,Business,room,NEGATIVE
b9e1b1dc6202d0ae0dabb6c6aa850072,4,Business,the air,NEGATIVE
b9e1b1dc6202d0ae0dabb6c6aa850072,4,Business,…,NEGATIVE
b9e1b1dc6202d0ae0dabb6c6aa850072,4,Business,sockets,NEGATIVE
eb99c6bc7d3b8b571c35f1f0a6b10f98,4,Business,underground car park,NEGATIVE
779f62d8c569ccd18f58c8c1a7422638,4,Business,room,NEGATIVE
779f62d8c569ccd18f58c8c1a7422638,4,Business,paint,NEGATIVE
42a63dcadb021c09eebff0d7dcbec22d,4,Business,hot water,NEGATIVE
42a63dcadb021c09eebff0d7dcbec22d,4,Business,stay,NEGATIVE
42a63dcadb021c09eebff0d7dcbec22d,4,Business,air conditioning,NEGATIVE
ea23048c1c3668eb3eb9e4b7b0816cbf,4,Business,hot water,NEGATIVE
ea23048c1c3668eb3eb9e4b7b0816cbf,4,Business,boiling water,POSITIVE
9165e1ab9f580a2a92d1f8c2f88041b1,4,Business,water,NEGATIVE
9165e1ab9f580a2a92d1f8c2f88041b1,4,Business,pool,NEUTRAL
ea23048c1c3668eb3eb9e4b7b0816cbf,4,Business,air conditioner,NEGATIVE
ea23048c1c3668eb3eb9e4b7b0816cbf,4,Business,room,NEUTRAL
23164bf7f86591422f27015864e4bf84,4,Business,facility,NEGATIVE
23164bf7f86591422f27015864e4bf84,4,Business,price,NEGATIVE
23164bf7f86591422f27015864e4bf84,4,Business,carpeting,NEGATIVE
23164bf7f86591422f27015864e4bf84,4,Business,water,NEGATIVE
2ed0442bc8790d4f64a39420d5049354,4,Business,bulb,NEGATIVE
2ed0442bc8790d4f64a39420d5049354,4,Business,floor lamp,NEGATIVE
2ed0442bc8790d4f64a39420d5049354,4,Business,grout,NEGATIVE
2ed0442bc8790d4f64a39420d5049354,4,Business,bathroom,NEUTRAL
2ed0442bc8790d4f64a39420d5049354,4,Business,feather bedding,NEGATIVE
2ed0442bc8790d4f64a39420d5049354,4,Business,mattresses,NEGATIVE
2ed0442bc8790d4f64a39420d5049354,4,Business,room,NEUTRAL
22c2187b559af8440f21b52749b4b5df,4,Business,room,NEGATIVE
22c2187b559af8440f21b52749b4b5df,4,Business,chlorine,NEUTRAL
22c2187b559af8440f21b52749b4b5df,4,Business,water,NEUTRAL
22c2187b559af8440f21b52749b4b5df,4,Business,bathtub,NEUTRAL
ea29590da2a713e69ffb5f95edb835c2,4,Business,sofa,NEGATIVE
ea29590da2a713e69ffb5f95edb835c2,4,Business,toilet,NEGATIVE
9baedee499f090195ad0e618d1067e99,4,Business,decor,NEGATIVE
7d814fff4cd9ad18a4b5ec5c114a4fb5,4,Business,cleanliness,NEUTRAL
7d814fff4cd9ad18a4b5ec5c114a4fb5,4,Business,room,NEUTRAL
bf4494ac245f93b05786565dad86028c,4,Business,room,NEGATIVE
bf4494ac245f93b05786565dad86028c,4,Business,wallpaper,NEGATIVE
bf4494ac245f93b05786565dad86028c,4,Business,bathroom,NEGATIVE
bf4494ac245f93b05786565dad86028c,4,Business,mirror,NEGATIVE
bf4494ac245f93b05786565dad86028c,4,Business,shower head,NEGATIVE
bf4494ac245f93b05786565dad86028c,4,Business,price,NEGATIVE
bf4494ac245f93b05786565dad86028c,4,Business,price,NEGATIVE
9baedee499f090195ad0e618d1067e99,4,Business,room,NEGATIVE
9baedee499f090195ad0e618d1067e99,4,Business,towels,NEGATIVE
c51de36863df6dfbb43ca3ff126f9210,4,Business,lady,NEGATIVE
c51de36863df6dfbb43ca3ff126f9210,4,Business,booking,NEUTRAL
c51de36863df6dfbb43ca3ff126f9210,4,Business,atmosphere,NEGATIVE
67373dfa3b238e845930f6bfc07a709f,4,Business,carpets,NEGATIVE
67373dfa3b238e845930f6bfc07a709f,4,Business,bathrooms,NEGATIVE
67373dfa3b238e845930f6bfc07a709f,4,Business,air conditioning,NEGATIVE
cf15920d59c18f2c2415a7c359f68e4d,4,Business,hotel,NEGATIVE
cf15920d59c18f2c2415a7c359f68e4d,4,Business,price,NEGATIVE
eb85f0098611a011c65dc8ebbe1c94ef,4,Business,parking,NEGATIVE
ee9068692f69502454e2757daa2d5393,4,Business,parking,NEGATIVE
e457eca57aa0c887d5b919f45f7f3a9d,4,Business,beds,NEGATIVE
e457eca57aa0c887d5b919f45f7f3a9d,4,Business,location,POSITIVE
e457eca57aa0c887d5b919f45f7f3a9d,4,Business,noise,NEGATIVE
713a5778533dcb6a43af83ce681afc71,4,Business,room,NEGATIVE
713a5778533dcb6a43af83ce681afc71,4,Business,cleaning staff,NEGATIVE
3d72ff94b094def70d901f9e073066c9,4,Business,noise,NEGATIVE
3d72ff94b094def70d901f9e073066c9,4,Business,hotel,NEUTRAL
48915bd8c7dcb586eb24a453790eb9e6,4,Business,breakfast,NEUTRAL
48915bd8c7dcb586eb24a453790eb9e6,4,Business,water pressure,NEGATIVE
018480acda404fdd4ec77b4a4a782268,4,Business,price,NEGATIVE
87a8097451cc17bc06a298b23b8f8717,4,Business,bar,NEUTRAL
87a8097451cc17bc06a298b23b8f8717,4,Business,place,POSITIVE
87a8097451cc17bc06a298b23b8f8717,4,Business,scene,POSITIVE
3d72ff94b094def70d901f9e073066c9,4,Business,charger,NEGATIVE
3d72ff94b094def70d901f9e073066c9,4,Business,price,NEGATIVE
7330507b5a6e811dc1f8df94788a5c76,4,Business,lamp,NEGATIVE
3d72ff94b094def70d901f9e073066c9,4,Business,netflix,NEGATIVE
3d72ff94b094def70d901f9e073066c9,4,Business,internet,NEGATIVE
a380ebf15a80a039d108d7c7910e85f1,4,Business,price,NEGATIVE
a380ebf15a80a039d108d7c7910e85f1,4,Business,quality,NEGATIVE
a380ebf15a80a039d108d7c7910e85f1,4,Business,breakfast,NEGATIVE
acb22ed14cc3a237628c8f00cba3fbf6,4,Business,bed,NEGATIVE
acb22ed14cc3a237628c8f00cba3fbf6,4,Business,duvet,NEGATIVE
acb22ed14cc3a237628c8f00cba3fbf6,4,Business,pillows,NEGATIVE
0371520e7c5eacb44f19116a6f943688,4,Business,bathroom,NEGATIVE
fb447489fdb9e01a86eca4a10ce980ef,3,Couple,room,NEGATIVE
fb447489fdb9e01a86eca4a10ce980ef,3,Couple,service,NEGATIVE
9250e5f6e06f4c68a338bb2b0cc82ff9,3,Couple,staff,NEGATIVE
9250e5f6e06f4c68a338bb2b0cc82ff9,3,Couple,room,NEGATIVE
345b6c102579312efaad37dce78c3d48,3,Couple,room,NEGATIVE
345b6c102579312efaad37dce78c3d48,3,Couple,finishing,NEGATIVE
797fd9c24f8f858d91553691b65b748f,3,Couple,grout,NEGATIVE
797fd9c24f8f858d91553691b65b748f,3,Couple,shower,NEGATIVE
797fd9c24f8f858d91553691b65b748f,3,Couple,floor,NEGATIVE
797fd9c24f8f858d91553691b65b748f,3,Couple,socket,NEGATIVE
797fd9c24f8f858d91553691b65b748f,3,Couple,desk,NEGATIVE
797fd9c24f8f858d91553691b65b748f,3,Couple,service,NEGATIVE
ecb5d74b3050393a8f0bedd09e6acd8d,3,Couple,bed,NEGATIVE
ecb5d74b3050393a8f0bedd09e6acd8d,3,Couple,receptionist,NEGATIVE
f027980d4ed65d51c81080c3543333ff,3,Couple,receptionist,NEUTRAL
f027980d4ed65d51c81080c3543333ff,3,Couple,bed,NEUTRAL
295f76c462439d9cdffe55a66b8cf329,3,Couple,rooms,NEGATIVE
295f76c462439d9cdffe55a66b8cf329,3,Couple,young girl,NEGATIVE
295f76c462439d9cdffe55a66b8cf329,3,Couple,room,NEGATIVE
295f76c462439d9cdffe55a66b8cf329,3,Couple,rooms,NEGATIVE
fb429b5689638dca8c1c9b7c5d73cef0,3,Couple,lady,NEGATIVE
fb429b5689638dca8c1c9b7c5d73cef0,3,Couple,mattress,NEGATIVE
fb429b5689638dca8c1c9b7c5d73cef0,3,Couple,fridge,NEGATIVE
fb429b5689638dca8c1c9b7c5d73cef0,3,Couple,pillows,NEGATIVE
79065c9d5dcb963637f220fef109a8b2,3,Couple,room,NEGATIVE
79065c9d5dcb963637f220fef109a8b2,3,Couple,windows,NEGATIVE
79065c9d5dcb963637f220fef109a8b2,3,Couple,lady,NEGATIVE
79065c9d5dcb963637f220fef109a8b2,3,Couple,reception,NEGATIVE
af4b4f47c97e36ac167648452ce2fcc3,3,Couple,hotel,NEGATIVE
4b26be66ad63ac93f132b312d9b6ccb6,3,Couple,decor,NEGATIVE
865be6a252c14a8a83122a46eb616e56,3,Couple,room,NEGATIVE
15e734ea9adda038decb6cb93be754fc,3,Couple,furnishings,NEGATIVE
ec61f739060a26206bfd91103d3eb93d,3,Couple,maid,NEGATIVE
e6af8d287adadc8b93ac8dd12974700c,3,Couple,costing,NEGATIVE
e6af8d287adadc8b93ac8dd12974700c,3,Couple,lady,NEGATIVE
e6af8d287adadc8b93ac8dd12974700c,3,Couple,room,NEGATIVE
e6af8d287adadc8b93ac8dd12974700c,3,Couple,water,NEGATIVE
e6af8d287adadc8b93ac8dd12974700c,3,Couple,place,NEGATIVE
368bfccd1e6ce6db51accba9b7c06ca6,3,Couple,mattress,NEGATIVE
368bfccd1e6ce6db51accba9b7c06ca6,3,Couple,floor,NEGATIVE
368bfccd1e6ce6db51accba9b7c06ca6,3,Couple,water,NEGATIVE
f1cd892b34eec448b95312d4879cc3a7,3,Couple,windows,NEGATIVE
f1cd892b34eec448b95312d4879cc3a7,3,Couple,conditioning,NEGATIVE
f1cd892b34eec448b95312d4879cc3a7,3,Couple,heating,NEGATIVE
f1cd892b34eec448b95312d4879cc3a7,3,Couple,breakfast,NEGATIVE
6939fcfc6f31116fc08774b24879fcc9,3,Couple,breakfast quality,NEGATIVE
6939fcfc6f31116fc08774b24879fcc9,3,Couple,bathroom,NEUTRAL
1f3fb029c991c57961df152ed07267b3,3,Couple,staff,NEGATIVE
1f3fb029c991c57961df152ed07267b3,3,Couple,breakfast,NEGATIVE
23cc7bd61342939b71c553f132dff8f6,3,Couple,price,NEGATIVE
23cc7bd61342939b71c553f132dff8f6,3,Couple,spaces,NEGATIVE
23cc7bd61342939b71c553f132dff8f6,3,Couple,shower,NEGATIVE
23cc7bd61342939b71c553f132dff8f6,3,Couple,flush valve,NEGATIVE
479aff5ebd7d48b75cc205dd69dde252,3,Couple,mattress,NEGATIVE
479aff5ebd7d48b75cc205dd69dde252,3,Couple,cushions,NEGATIVE
479aff5ebd7d48b75cc205dd69dde252,3,Couple,windows,NEUTRAL
479aff5ebd7d48b75cc205dd69dde252,3,Couple,air conditioning,POSITIVE
23cc7bd61342939b71c553f132dff8f6,3,Couple,room,NEUTRAL
23cc7bd61342939b71c553f132dff8f6,3,Couple,air conditioning,NEGATIVE
23cc7bd61342939b71c553f132dff8f6,3,Couple,reception,NEUTRAL
23cc7bd61342939b71c553f132dff8f6,3,Couple,room,POSITIVE
23cc7bd61342939b71c553f132dff8f6,3,Couple,air conditioning,NEGATIVE
23cc7bd61342939b71c553f132dff8f6,3,Couple,windows,NEGATIVE
23cc7bd61342939b71c553f132dff8f6,3,Couple,lady,NEGATIVE
c16ab4208aa5ff67cd5c2d23b8896e89,3,Couple,fan,NEGATIVE
c16ab4208aa5ff67cd5c2d23b8896e89,3,Couple,room,NEUTRAL
c7f3e53cb6fb6e4d0b499cb9b0829613,3,Couple,a / c compressor,NEGATIVE
a0e22920d196d474db2618cd788f93b4,3,Couple,price,NEGATIVE
a0e22920d196d474db2618cd788f93b4,3,Couple,food,NEGATIVE
2e6abb8a2a32115f5facf6f2f6799b39,3,Couple,reservation,NEUTRAL
2e6abb8a2a32115f5facf6f2f6799b39,3,Couple,price,NEUTRAL
2e6abb8a2a32115f5facf6f2f6799b39,3,Couple,bill,NEGATIVE
